date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,debt_relief,fiscal_measures,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,pos_rate
2020-06-02,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.02738259140278415
2020-06-02,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.09651718643296153
2020-06-02,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.037383177570093455
2020-06-02,US_MI,3,2,2,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.017937774478876723
2020-06-02,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.06244296701864164
2020-06-02,US_MS,3,1,1,3,1,1,1,2,1,NA,1,1,NA,NA,1,NA,0.08261405672009864
2020-06-02,US_MT,3,1,1,3,1,2,1,2,1,NA,2,2,NA,NA,1,NA,0.002572347266881029
2020-06-02,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.1375219683655536
2020-06-02,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.014304291287386216
2020-06-02,US_NE,3,2,2,4,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.05812291567413054
2020-06-02,US_NH,3,2,2,4,2,2,1,2,2,NA,3,2,NA,NA,2,NA,0.023104693140794223
2020-06-02,US_NJ,3,2,2,4,1,2,1,2,2,NA,3,1,0,0,2,NA,0.028972385694884563
2020-06-02,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.06018269747447609
2020-06-02,US_NV,3,2,2,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.026035936927026035
2020-06-02,US_NY,3,3,2,4,1,2,1,2,2,0,3,2,0,0,3,NA,0.024586524586524588
2020-06-02,US_OH,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.04144960362400906
2020-06-02,US_OK,3,1,1,3,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.01045326774420239
2020-06-02,US_OR,3,2,2,4,0,2,1,2,2,0,1,1,0,0,2,NA,0.016384337683976673
2020-06-02,US_PA,3,2,2,4,1,2,1,2,2,0,1,1,0,0,2,NA,0.046255007180107326
2020-06-02,US_RI,3,2,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.035738142952571814
2020-06-02,US_SC,3,2,2,3,0,1,1,2,1,0,2,2,0,0,1,NA,0.018950954645468095
2020-06-02,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.021345407503234153
2020-06-02,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.060177380341567104
2020-06-02,US_TX,3,2,1,0,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03940518710460583
2020-06-02,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.04150480474340626
2020-06-02,US_VA,3,2,2,4,0,1,2,2,2,0,2,1,0,0,2,NA,0.1123730625334046
2020-06-02,US_VT,3,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.0029542097488921715
2020-06-02,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,1,NA,0.011806375442739079
2020-06-02,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,1,NA,0.035001253028151366
2020-06-02,US_WV,3,2,2,3,0,1,1,2,1,0,1,2,0,0,1,NA,0.01064773735581189
2020-06-02,US_WY,3,1,1,3,2,1,1,2,1,0,2,1,NA,0,2,NA,0.0028776978417266188
2020-06-03,US_AK,3,1,1,2,0,1,2,2,2,NA,2,2,NA,NA,1,NA,0.004780114722753346
2020-06-03,US_AL,3,2,2,0,1,2,1,2,1,0,2,2,0,0,3,NA,0.027885256837891927
2020-06-03,US_AR,3,2,1,3,1,1,2,2,1,0,3,1,0,0,1,NA,0.06750324534833406
2020-06-03,US_AZ,3,1,2,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.08823265416030877
2020-06-03,US_CA,3,2,2,4,0,1,1,2,2,0,2,2,NA,NA,3,NA,0.035509103395139276
2020-06-03,US_CO,2,2,2,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.05597859641901626
2020-06-03,US_CT,3,2,2,4,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.014808938252016396
2020-06-03,US_DC,3,2,2,3,2,1,1,2,2,NA,2,1,NA,NA,1,NA,0.05588393336915637
2020-06-03,US_DE,3,2,2,4,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.088659793814433
2020-06-03,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.04979512195121951
2020-06-03,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.08154302670623145
2020-06-03,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.0012239902080783353
2020-06-03,US_IA,3,2,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.051655629139072845
2020-06-03,US_ID,3,2,1,3,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03379224030037547
2020-06-03,US_IL,3,1,2,4,0,2,2,2,2,NA,2,1,NA,NA,2,NA,0.04012913244248294
2020-06-03,US_IN,3,2,2,3,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.06578947368421052
2020-06-03,US_KS,3,2,2,3,1,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03353722843282008
2020-06-03,US_KY,3,2,2,4,2,1,1,2,2,0,3,2,0,0,1,NA,0.043748784755979
2020-06-03,US_LA,3,2,2,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,0.043220906857270494
2020-06-03,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.03272061627640912
2020-06-03,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.056100104275286757
2020-06-03,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.0243612596553773
2020-06-03,US_MI,3,2,2,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.01671058936272161
2020-06-03,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.0322621218791271
2020-06-03,US_MS,3,1,1,3,1,1,1,2,1,NA,1,1,NA,NA,1,NA,0.05753476852733854
2020-06-03,US_MT,3,1,1,3,1,2,1,2,1,NA,2,2,NA,NA,1,NA,0.0016181229773462784
2020-06-03,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.07211889872492487
2020-06-03,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.012850467289719626
2020-06-03,US_NE,3,2,2,4,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.08825481088254811
2020-06-03,US_NH,3,2,2,4,2,2,1,2,2,NA,3,2,NA,NA,2,NA,0.011692933401118455
2020-06-03,US_NJ,3,2,2,4,1,2,1,2,2,NA,3,1,0,0,2,NA,0.028016587438049963
2020-06-03,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.018834226335444064
2020-06-03,US_NV,3,2,2,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.014848573948838577
2020-06-03,US_NY,3,3,2,4,1,2,1,2,2,0,3,2,0,0,3,NA,0.01695272703676065
2020-06-03,US_OH,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.042536810701568666
2020-06-03,US_OK,3,1,1,3,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.03328424153166421
2020-06-03,US_OR,3,2,2,4,0,1,1,2,2,0,1,1,0,0,2,NA,0.0079748670855485735
2020-06-03,US_PA,3,2,2,4,1,2,1,2,2,0,2,1,0,0,2,NA,0.04329443598849991
2020-06-03,US_RI,3,2,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.03183747725894481
2020-06-03,US_SC,3,2,2,3,0,1,1,2,1,0,2,2,0,0,1,NA,0.05689488910318226
2020-06-03,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.07352941176470588
2020-06-03,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.05171815341895175
2020-06-03,US_TX,3,1,2,0,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.04443922551015083
2020-06-03,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.07161932507890265
2020-06-03,US_VA,3,2,2,4,0,1,2,2,2,0,2,1,0,0,2,NA,0.054287577437235085
2020-06-03,US_VT,3,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.0027063599458728013
2020-06-03,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,1,NA,0.05594214763269204
2020-06-03,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,1,NA,0.045005781375077825
2020-06-03,US_WV,3,2,2,3,0,1,1,2,1,0,1,2,0,0,1,NA,0.009487666034155597
2020-06-03,US_WY,3,1,1,3,2,1,1,2,1,0,2,1,NA,0,2,NA,0.004991680532445923
2020-06-04,US_AK,3,1,1,2,0,1,2,2,2,NA,2,2,NA,NA,1,NA,0.005270723526593196
2020-06-04,US_AL,3,2,2,0,1,2,1,2,1,0,2,2,0,0,3,NA,0.055222388805597204
2020-06-04,US_AZ,3,1,2,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.047084389713871785
2020-06-04,US_CA,3,2,2,4,0,1,1,2,2,0,2,2,NA,NA,3,NA,0.060221499892948206
2020-06-04,US_CO,2,2,2,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03616200578592092
2020-06-04,US_CT,3,2,2,4,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.019453207150368034
2020-06-04,US_DC,3,2,2,3,2,1,1,2,2,NA,2,1,NA,NA,1,NA,0.051499348109517604
2020-06-04,US_DE,3,2,2,4,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.17365269461077845
2020-06-04,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.02991725015913431
2020-06-04,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.06995008807985907
2020-06-04,US_IA,3,2,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.07149666348903717
2020-06-04,US_ID,3,2,1,3,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.06666666666666667
2020-06-04,US_IL,3,1,2,4,0,2,2,2,2,NA,2,1,NA,NA,2,NA,0.04067247493542314
2020-06-04,US_IN,3,2,2,3,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.046220510351468465
2020-06-04,US_KY,3,2,2,4,2,1,1,2,2,0,3,2,0,0,1,NA,0.07917337627482555
2020-06-04,US_LA,3,2,2,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,0.047148038245961095
2020-06-04,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.03917165668662675
2020-06-04,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.07601527247483512
2020-06-04,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.018158236057068743
2020-06-04,US_MI,3,2,2,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.015482334259626836
2020-06-04,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.036654478976234
2020-06-04,US_MS,3,1,1,3,1,1,1,2,1,NA,1,1,NA,NA,3,NA,1
2020-06-04,US_MT,3,1,1,3,1,2,1,2,1,NA,2,2,NA,NA,1,NA,0.011725293132328308
2020-06-04,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.09170137282122474
2020-06-04,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.00749063670411985
2020-06-04,US_NE,3,2,2,4,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.065284178187404
2020-06-04,US_NH,3,2,2,4,2,2,1,2,2,NA,3,2,NA,NA,2,NA,0.028321678321678322
2020-06-04,US_NJ,3,2,2,4,1,2,1,2,2,NA,3,1,0,0,2,NA,0.023613912530132335
2020-06-04,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.04473850031505986
2020-06-04,US_NV,3,1,2,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.029072956664838178
2020-06-04,US_NY,3,3,2,4,1,2,1,2,2,0,3,2,0,0,3,NA,0.016488616875658838
2020-06-04,US_OH,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.03831717234907726
2020-06-04,US_OK,3,1,1,3,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.02779291553133515
2020-06-04,US_OR,3,2,2,4,0,1,1,2,2,0,1,1,0,0,2,NA,0.01630573248407643
2020-06-04,US_PA,3,2,2,4,1,2,1,2,2,50000000,2,1,0,0,2,NA,0.044396765142762834
2020-06-04,US_RI,3,2,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.03132530120481928
2020-06-04,US_SC,3,2,2,3,0,1,1,2,1,0,2,2,0,0,1,NA,0.04466313398940197
2020-06-04,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.043169121381411886
2020-06-04,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.05560738943832805
2020-06-04,US_TX,3,1,2,0,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03860651323952895
2020-06-04,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.06203376521397723
2020-06-04,US_VA,3,2,2,4,0,1,2,2,2,0,2,1,0,0,2,NA,0.08340641992632872
2020-06-04,US_VT,3,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.02482758620689655
2020-06-04,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,1,NA,0.06539124980398306
2020-06-04,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,1,NA,0.03985317252228631
2020-06-04,US_WV,3,2,2,3,0,1,1,2,1,0,1,2,0,0,1,NA,0.008801341156747695
2020-06-04,US_WY,3,1,1,3,2,1,1,2,2,0,2,1,NA,0,2,NA,0.006764374295377677
2020-06-05,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.007046388725778039
2020-06-05,US_AL,3,2,2,0,1,2,1,2,1,0,3,2,0,0,3,NA,0.08160621761658031
2020-06-05,US_AR,3,2,1,3,1,1,2,2,1,0,3,1,0,0,1,NA,0.1626740947075209
2020-06-05,US_AZ,3,1,2,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.13053902116402116
2020-06-05,US_CA,3,2,2,4,0,1,1,2,2,0,2,2,NA,NA,3,NA,0.05583237740177803
2020-06-05,US_CO,2,2,2,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03874791065187661
2020-06-05,US_CT,3,2,2,4,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.02670372160463992
2020-06-05,US_DC,3,2,2,3,2,1,1,2,2,NA,2,1,NA,NA,1,NA,0.0915032679738562
2020-06-05,US_DE,3,2,2,4,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.17633410672853828
2020-06-05,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.04429819905884018
2020-06-05,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.06702459300311742
2020-06-05,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.0011173184357541898
2020-06-05,US_IA,3,2,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.06057960893854748
2020-06-05,US_ID,3,2,1,3,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.01680231031766868
2020-06-05,US_IL,3,1,2,4,0,2,2,2,2,NA,2,1,NA,NA,2,NA,0.06115431413003227
2020-06-05,US_IN,3,2,2,3,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.05575477154424523
2020-06-05,US_KS,3,2,2,3,1,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03982142857142857
2020-06-05,US_KY,3,2,2,4,2,1,1,2,2,0,3,2,0,0,1,NA,0.04352696431429029
2020-06-05,US_LA,3,2,2,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,0.04447916666666667
2020-06-05,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.04286706004859424
2020-06-05,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.06903860711582135
2020-06-05,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.02569593147751606
2020-06-05,US_MI,3,1,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.01582034264546998
2020-06-05,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.036060523693032524
2020-06-05,US_MO,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.0027474067844126715
2020-06-05,US_MS,3,1,1,3,1,1,1,2,1,NA,1,1,NA,NA,3,NA,0.024483267716535435
2020-06-05,US_MT,3,1,1,3,1,2,1,2,1,NA,2,2,NA,NA,1,NA,0.0016051364365971107
2020-06-05,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.06876133575162702
2020-06-05,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.01568627450980392
2020-06-05,US_NE,3,2,2,4,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.08029430582213691
2020-06-05,US_NJ,3,2,2,4,1,2,1,2,2,NA,3,1,0,0,2,NA,0.01343620255647455
2020-06-05,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.04634607002760424
2020-06-05,US_NV,3,1,2,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03400309119010819
2020-06-05,US_NY,3,3,2,4,1,2,1,2,2,0,3,2,0,0,3,NA,0.016170276774969915
2020-06-05,US_OH,3,2,2,4,0,1,1,2,1,NA,2,2,NA,NA,2,NA,0.03837162434502217
2020-06-05,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,2,NA,0.017273146015660986
2020-06-05,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,2,NA,0.04311180003875218
2020-06-05,US_RI,3,2,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.022179974651457542
2020-06-05,US_SC,3,2,2,3,0,1,1,2,1,0,2,2,0,0,1,NA,1
2020-06-05,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.006435006435006435
2020-06-05,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.06629101756711965
2020-06-05,US_TX,3,1,2,0,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.062384847814872135
2020-06-05,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.09465286761535144
2020-06-05,US_VA,3,2,2,4,0,1,2,2,2,0,3,1,0,0,2,NA,0.05665912329226385
2020-06-05,US_VT,3,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.0017391304347826088
2020-06-05,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,1,NA,0.04734167802701698
2020-06-05,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,1,NA,0.030011827321111767
2020-06-05,US_WV,3,2,2,3,0,1,1,2,1,0,1,2,0,0,1,NA,0.01474604041507373
2020-06-05,US_WY,3,1,1,3,2,1,1,2,2,0,2,1,NA,0,2,NA,0.020168067226890758
2020-06-06,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.006060606060606061
2020-06-06,US_AL,3,2,1,0,1,2,1,2,1,0,3,2,0,0,3,NA,0.10664932531295725
2020-06-06,US_AR,3,2,1,3,1,1,2,2,1,0,3,1,0,0,1,NA,0.07782774126599792
2020-06-06,US_AZ,3,1,2,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.080922765403529065
2020-06-06,US_CA,3,2,2,4,0,1,1,2,2,0,2,2,NA,NA,3,NA,0.04003608402422784
2020-06-06,US_CO,2,2,2,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.04094903339191564
2020-06-06,US_CT,3,2,2,4,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.0445273631840796
2020-06-06,US_DC,3,2,2,3,2,1,1,2,2,NA,2,1,NA,NA,1,NA,0.03467253714914695
2020-06-06,US_DE,3,2,2,4,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.097708082026538
2020-06-06,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.039165364873912076
2020-06-06,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.045653616456536164
2020-06-06,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.0079155672823219
2020-06-06,US_IA,3,2,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.08047395704764256
2020-06-06,US_ID,3,2,1,3,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03527227722772277
2020-06-06,US_IL,3,1,2,4,0,2,2,2,2,NA,2,1,NA,NA,2,NA,0.04608839517844481
2020-06-06,US_IN,3,2,2,3,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.04407278847165247
2020-06-06,US_KY,3,2,2,4,2,1,1,2,2,0,3,2,0,0,1,NA,0.04674306393244873
2020-06-06,US_LA,3,2,2,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,0.068241109432926
2020-06-06,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.09177972865123703
2020-06-06,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.057005604483586866
2020-06-06,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.029850746268656716
2020-06-06,US_MI,3,1,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.008651967624895339
2020-06-06,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.015847099500576257
2020-06-06,US_MO,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.012399947513449678
2020-06-06,US_MS,3,1,1,3,1,1,1,2,1,NA,1,1,NA,NA,3,NA,1
2020-06-06,US_NC,3,2,1,3,1,1,1,2,1,NA,2,1,NA,NA,3,NA,0.10602894512808606
2020-06-06,US_ND,3,1,1,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.018112244897959182
2020-06-06,US_NE,3,2,2,4,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.09732540861812779
2020-06-06,US_NH,3,2,2,4,2,2,1,2,2,NA,3,2,NA,NA,2,NA,0.02412280701754386
2020-06-06,US_NJ,3,2,2,4,1,2,1,2,2,NA,3,1,0,0,2,NA,0.02385685884691849
2020-06-06,US_NM,3,2,2,4,2,1,2,2,1,NA,3,2,NA,NA,3,NA,0.028400266252496118
2020-06-06,US_NV,3,1,2,3,0,1,1,2,2,NA,2,1,NA,NA,2,NA,0.03498016588532275
2020-06-06,US_NY,3,3,2,4,1,2,1,2,2,0,3,2,0,0,3,NA,0.014224276269336929
2020-06-06,US_OH,3,2,2,4,0,1,1,2,1,NA,2,2,NA,NA,2,NA,0.02666364529042979
2020-06-06,US_OK,3,1,1,3,1,1,1,2,1,NA,3,1,NA,NA,1,NA,0.01871345029239766
2020-06-06,US_OR,3,2,2,3,0,1,1,2,2,0,1,1,0,0,2,NA,0.01611008558482967
2020-06-06,US_PA,3,2,2,3,1,1,1,2,2,0,2,1,0,0,2,NA,0.043969140061468986
2020-06-06,US_RI,3,2,2,3,0,1,2,2,2,NA,3,1,NA,NA,3,NA,0.01824523745639925
2020-06-06,US_SC,3,2,2,3,0,1,1,2,1,0,2,2,0,0,1,NA,0.32041522491349483
2020-06-06,US_SD,3,1,1,0,0,1,1,2,1,0,2,1,0,0,2,NA,0.056320400500625784
2020-06-06,US_TN,3,2,2,3,1,1,1,2,1,0,3,1,0,0,1,NA,0.05957400800086496
2020-06-06,US_TX,3,1,2,0,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.12735508435633164
2020-06-06,US_UT,3,1,2,3,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.09181099714141584
2020-06-06,US_VA,3,2,2,4,0,1,2,2,2,0,3,1,0,0,2,NA,0.08743556049732133
2020-06-06,US_VT,3,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,2,NA,0.012957317073170731
2020-06-06,US_WA,3,2,2,4,1,1,1,2,1,0,2,1,0,0,1,NA,0.06852472757753562
2020-06-06,US_WI,3,1,1,4,1,1,1,2,1,0,3,2,0,0,1,NA,0.0276867627785059
2020-06-06,US_WV,3,2,2,3,0,1,1,2,1,0,1,2,0,0,1,NA,0.006980802792321117
2020-06-06,US_WY,3,1,1,3,2,1,1,2,2,0,2,1,NA,0,2,NA,0.061855670103092786
2020-06-07,US_AK,3,1,1,2,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.017013232514177693
2020-06-07,US_AL,3,1,1,0,1,2,1,2,1,0,3,2,0,0,3,NA,0.03282574342766844
2020-06-07,US_AR,3,2,1,3,1,1,2,2,1,0,3,1,0,0,1,NA,0.09243458475540386
2020-06-07,US_AZ,3,1,2,0,0,1,1,2,1,NA,2,2,NA,NA,1,NA,0.22796448953709575
2020-06-07,US_CA,3,2,2,4,0,1,1,2,2,0,2,2,NA,NA,3,NA,0.04649653177046626
2020-06-07,US_CO,2,2,2,4,1,1,1,2,2,NA,2,1,NA,NA,2,NA,0.028512858740216175
2020-06-07,US_CT,3,2,2,4,1,1,1,2,2,NA,3,2,NA,NA,3,NA,0.04172461752433936
2020-06-07,US_DC,3,2,2,3,2,1,1,2,2,NA,2,1,NA,NA,1,NA,0.06559263521288838
2020-06-07,US_DE,3,2,2,4,1,2,1,2,2,NA,2,2,NA,NA,3,NA,0.17424242424242425
2020-06-07,US_FL,3,2,2,4,1,2,2,2,2,0,1,1,0,0,3,NA,0.02036872720102534
2020-06-07,US_GA,3,2,2,3,1,2,1,2,2,0,3,2,0,0,1,NA,0.049054718081119345
2020-06-07,US_HI,3,2,1,4,0,2,2,2,1,0,2,2,0,0,2,NA,0.008729388942774006
2020-06-07,US_IA,3,2,1,0,1,1,1,2,2,0,2,2,0,0,1,NA,0.054341575618171364
2020-06-07,US_ID,3,2,1,3,0,1,1,2,1,NA,2,1,NA,NA,1,NA,0.03530895334174023
2020-06-07,US_IL,3,1,2,4,0,2,2,2,2,NA,2,1,NA,NA,2,NA,0.04188405797101449
2020-06-07,US_IN,3,2,2,3,0,1,1,2,2,NA,2,2,NA,NA,1,NA,0.09218713989398479
2020-06-07,US_LA,3,2,2,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,0.055036691127418276
2020-06-07,US_MA,3,2,2,3,1,1,1,2,1,0,2,2,0,0,3,NA,0.06110552763819096
2020-06-07,US_MD,3,3,2,4,2,1,1,2,2,NA,3,1,NA,NA,2,NA,0.05307534320613988
2020-06-07,US_ME,3,2,2,3,2,1,2,2,2,0,2,2,0,0,2,NA,0.030203545633617858
2020-06-07,US_MI,3,1,1,1,1,1,1,2,1,0,3,1,0,0,1,NA,0.005222675909220397
2020-06-07,US_MN,3,2,2,4,0,1,1,2,1,NA,2,1,NA,NA,2,NA,0.01414501257334451
