date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,sev_day,dir
2020-03-23,US_OK,-28,-4,-1,-17,-31,29.142857142857142,1
2020-03-23,US_PA,-50,-25,-53,-58,-50,214.57142857142858,1
2020-03-23,US_RI,-42,-17,-22,-59,-40,22.285714285714285,1
2020-03-23,US_SC,-34,-7,-21,-25,-30,68.42857142857143,1
2020-03-23,US_SD,-23,6,47,-17,-23,5.142857142857143,1
2020-03-23,US_TX,-31,-4,-14,-34,-36,184,1
2020-03-23,US_UT,-31,-2,19,-37,-39,46.285714285714285,1
2020-03-23,US_VA,-34,-10,-29,-49,-40,52.285714285714285,1
2020-03-23,US_VT,-44,-23,-28,-46,-43,19.857142857142858,1
2020-03-23,US_WA,-36,-9,-4,-50,-44,316.85714285714283,1
2020-03-23,US_WI,-36,-4,25,-34,-36,90.28571428571429,1
2020-03-23,US_WV,-34,-5,-22,-25,-33,7,1
2020-03-23,US_WY,-28,3,33,-4,-30,5,1
2020-03-24,US_AK,-37,-12,17,-39,-39,10.857142857142858,1
2020-03-24,US_AL,-32,-5,4,-18,-34,72.28571428571429,1
2020-03-24,US_AR,-30,-9,52,-17,-35,40.714285714285715,0
2020-03-24,US_AZ,-32,-9,0,-31,-39,95.85714285714286,1
2020-03-24,US_CA,-42,-18,-31,-52,-50,402.2857142857143,1
2020-03-24,US_CO,-35,-8,36,-47,-47,195.85714285714286,1
2020-03-24,US_CT,-43,-16,17,-46,-47,170.71428571428572,1
2020-03-24,US_DE,-42,-22,24,-46,-44,24.142857142857142,1
2020-03-24,US_FL,-38,-12,-33,-46,-39,397,1
2020-03-24,US_GA,-35,-6,-23,-40,-41,225.85714285714286,1
2020-03-24,US_HI,-45,-22,-62,-50,-42,11.428571428571429,1
2020-03-24,US_IA,-41,-5,53,-17,-36,27.142857142857142,1
2020-03-24,US_ID,-26,0,40,-14,-36,25.571428571428573,1
2020-03-24,US_IL,-47,-17,-11,-53,-50,348.7142857142857,1
2020-03-24,US_IN,-34,-2,11,-19,-39,128.85714285714286,1
2020-03-24,US_KS,-36,-7,46,-16,-38,22.571428571428573,1
2020-03-24,US_KY,-39,-11,1,-25,-38,28.714285714285715,1
2020-03-24,US_LA,-43,-14,-19,-36,-42,324.7142857142857,1
2020-03-24,US_MA,-49,-21,-2,-68,-55,403.85714285714283,1
2020-03-24,US_ME,-43,-17,-2,-40,-42,15.857142857142858,1
2020-03-24,US_MI,-59,-29,3,-50,-57,1082.857142857143,1
2020-03-24,US_MN,-41,-14,22,-50,-42,48.142857142857146,1
2020-03-24,US_MS,-28,-4,9,-13,-32,71.28571428571429,1
2020-03-24,US_MT,-35,-6,13,-22,-34,12,1
2020-03-24,US_NC,-31,-4,-8,-38,-34,89.42857142857143,1
2020-03-24,US_ND,-41,-9,4,-18,-30,6.571428571428571,1
2020-03-24,US_NE,-32,-8,69,-14,-33,7.571428571428571,1
2020-03-24,US_NH,-42,-16,-7,-36,-45,18.857142857142858,1
2020-03-24,US_NJ,-46,-18,32,-60,-55,1133.5714285714287,1
2020-03-24,US_NM,-39,-7,5,-19,-43,14.428571428571429,1
2020-03-24,US_NV,-40,-14,-36,-51,-50,60.857142857142854,1
2020-03-24,US_NY,-53,-18,-16,-63,-56,5362.142857142857,1
2020-03-24,US_OH,-51,-26,11,-31,-47,138.28571428571428,1
2020-03-24,US_OK,-25,2,51,-14,-34,39,1
2020-03-24,US_PA,-45,-19,10,-51,-51,278.57142857142856,1
2020-03-24,US_RI,-40,-14,65,-55,-44,24.857142857142858,1
2020-03-24,US_SD,-28,4,49,-12,-27,6.714285714285714,1
2020-03-24,US_TX,-30,-1,-3,-32,-40,222.57142857142858,1
2020-03-24,US_UT,-33,-4,27,-39,-41,52.57142857142857,1
2020-03-24,US_VA,-31,-7,29,-43,-42,70,1
2020-03-24,US_VT,-46,-21,-12,-39,-47,22.428571428571427,1
2020-03-24,US_WA,-41,-13,-3,-52,-49,338.42857142857144,1
2020-03-24,US_WI,-47,-16,43,-35,-41,104.85714285714286,1
2020-03-24,US_WV,-36,-11,5,-23,-37,9.857142857142858,1
2020-03-24,US_WY,-31,0,12,-9,-33,7.285714285714286,1
2020-03-25,US_AK,-40,-15,6,-42,-41,12.142857142857142,1
2020-03-25,US_AL,-28,-4,36,-15,-36,81.71428571428571,1
2020-03-25,US_AR,-25,-5,108,-18,-35,40.857142857142854,1
2020-03-25,US_AZ,-33,-11,-7,-32,-41,109.85714285714286,1
2020-03-25,US_CA,-42,-19,-30,-52,-51,480.57142857142856,1
2020-03-25,US_CO,-35,-8,32,-50,-49,226.57142857142858,1
2020-03-25,US_CT,-46,-19,-21,-51,-49,190,1
2020-03-25,US_DE,-47,-29,-44,-50,-46,29,1
2020-03-25,US_FL,-38,-13,-33,-48,-40,469.85714285714283,1
2020-03-25,US_GA,-33,-8,19,-39,-42,265.57142857142856,1
2020-03-25,US_HI,-50,-30,-65,-56,-46,11.857142857142858,1
2020-03-25,US_IA,-39,-3,48,-15,-35,32.857142857142854,1
2020-03-25,US_ID,-27,7,10,-19,-38,29.714285714285715,1
2020-03-25,US_IL,-43,-13,29,-50,-50,391.14285714285717,1
2020-03-25,US_IN,-45,-20,61,-23,-45,158,1
2020-03-25,US_KS,-34,-4,117,-12,-39,29.428571428571427,1
2020-03-25,US_KY,-33,-5,69,-23,-40,35.42857142857143,1
2020-03-25,US_LA,-39,-13,-6,-35,-43,390.7142857142857,1
2020-03-25,US_MA,-52,-25,-21,-70,-57,533.1428571428571,1
2020-03-25,US_ME,-40,-10,13,-42,-41,19.714285714285715,1
2020-03-25,US_MI,-53,-22,66,-46,-58,1120.2857142857142,1
2020-03-25,US_MN,-37,-8,-11,-53,-43,51.42857142857143,1
2020-03-25,US_MO,-33,-6,47,-24,-41,113,1
2020-03-25,US_MS,-24,-5,26,-13,-34,74.71428571428571,1
2020-03-25,US_MT,-37,-9,8,-24,-36,14.714285714285714,1
2020-03-25,US_NC,-28,-1,5,-39,-36,107.28571428571429,1
2020-03-25,US_ND,-39,-9,2,-22,-31,8.571428571428571,1
2020-03-25,US_NE,-30,-5,77,-13,-34,8.285714285714286,1
2020-03-25,US_NH,-38,-9,-5,-36,-43,21.285714285714285,1
2020-03-25,US_NJ,-51,-27,-32,-65,-57,1399.5714285714287,1
2020-03-25,US_NM,-41,-12,-6,-23,-44,21.142857142857142,1
2020-03-25,US_NV,-41,-15,-42,-51,-51,71,1
2020-03-25,US_NY,-56,-23,-38,-66,-57,5994.571428571428,1
2020-03-25,US_OH,-43,-18,101,-27,-48,165.57142857142858,1
2020-03-25,US_OK,-21,4,73,-9,-34,46.285714285714285,1
2020-03-25,US_PA,-49,-23,-29,-55,-52,340,1
2020-03-25,US_RI,-43,-19,-4,-59,-46,32,1
2020-03-25,US_SC,-30,-5,-2,-21,-34,99,1
2020-03-25,US_SD,-35,-3,-11,-23,-30,7.714285714285714,1
2020-03-25,US_TX,-39,-13,-6,-37,-44,259.2857142857143,1
2020-03-25,US_UT,-34,-5,1,-40,-43,66.57142857142857,1
2020-03-25,US_VA,-39,-17,-28,-49,-46,83.85714285714286,1
2020-03-25,US_VT,-39,-11,-12,-43,-47,24.142857142857142,1
2020-03-25,US_WA,-44,-16,7,-54,-52,352.85714285714283,1
2020-03-25,US_WI,-52,-25,43,-37,-44,117,1
2020-03-25,US_WV,-46,-25,-15,-27,-42,12.142857142857142,1
2020-03-25,US_WY,-35,-6,0,-12,-35,8.428571428571429,1
2020-03-26,US_AK,-40,-13,31,-42,-42,11.428571428571429,0
2020-03-26,US_AL,-30,-3,32,-19,-36,95.42857142857143,1
2020-03-26,US_AR,-24,-4,133,-18,-36,37.285714285714285,0
2020-03-26,US_AZ,-34,-12,-9,-36,-42,109.57142857142857,0
2020-03-26,US_CA,-42,-18,-28,-53,-51,596,1
2020-03-26,US_CO,-50,-24,4,-57,-53,245.14285714285714,1
2020-03-26,US_CT,-41,-14,55,-48,-48,252.85714285714286,1
2020-03-26,US_DE,-38,-18,51,-41,-45,34.57142857142857,1
2020-03-26,US_FL,-40,-14,-34,-51,-42,556,1
2020-03-26,US_GA,-34,-8,3,-43,-43,293,1
2020-03-26,US_HI,-51,-32,-69,-66,-53,14.714285714285714,1
2020-03-26,US_IA,-40,-10,54,-20,-37,35.142857142857146,1
2020-03-26,US_ID,-40,-10,24,-26,-44,31,1
2020-03-26,US_IL,-47,-15,-28,-55,-50,506.7142857142857,1
2020-03-26,US_IN,-43,-18,38,-27,-46,187.57142857142858,1
2020-03-26,US_KS,-40,-14,81,-19,-42,36.42857142857143,1
2020-03-26,US_KY,-33,-6,84,-27,-41,42.142857142857146,1
2020-03-26,US_LA,-39,-12,-14,-39,-43,386.14285714285717,0
2020-03-26,US_MA,-47,-17,42,-68,-56,615.5714285714286,1
2020-03-26,US_ME,-40,-10,46,-42,-41,23.428571428571427,1
2020-03-26,US_MI,-56,-25,12,-51,-59,1137.4285714285713,1
2020-03-26,US_MN,-37,-5,55,-52,-43,53.714285714285715,1
2020-03-26,US_MO,-39,-10,73,-30,-43,136.85714285714286,1
2020-03-26,US_MS,-26,-6,31,-17,-34,78.71428571428571,1
2020-03-26,US_MT,-33,2,21,-26,-36,17.714285714285715,1
2020-03-26,US_NC,-35,-7,11,-43,-38,112.14285714285714,1
2020-03-26,US_ND,-38,-7,18,-24,-32,9.857142857142858,1
2020-03-26,US_NE,-34,-10,37,-15,-35,8.571428571428571,1
2020-03-26,US_NH,-34,-2,60,-36,-43,27.428571428571427,1
2020-03-26,US_NJ,-46,-19,52,-62,-57,1638.857142857143,1
2020-03-26,US_NM,-41,-15,-18,-26,-47,21.571428571428573,1
2020-03-26,US_NV,-42,-16,-43,-56,-51,83.42857142857143,1
2020-03-26,US_NY,-52,-18,1,-64,-57,6335,1
2020-03-26,US_OH,-42,-15,103,-29,-48,186,1
2020-03-26,US_OK,-29,-3,57,-16,-38,51.714285714285715,1
2020-03-26,US_PA,-44,-18,52,-50,-51,416.42857142857144,1
2020-03-26,US_RI,-38,-11,139,-55,-45,43.42857142857143,1
2020-03-26,US_SC,-31,-6,-5,-24,-35,110.42857142857143,1
2020-03-26,US_SD,-37,-4,12,-20,-31,9.857142857142858,1
2020-03-26,US_TX,-38,-14,-2,-39,-45,327.14285714285717,1
2020-03-26,US_UT,-36,-5,-2,-43,-44,76.85714285714286,1
2020-03-26,US_VA,-35,-9,34,-46,-45,95.85714285714286,1
2020-03-26,US_VT,-53,-31,6,-48,-53,26,1
2020-03-26,US_WA,-49,-21,-15,-59,-56,375.42857142857144,1
2020-03-26,US_WI,-51,-24,15,-39,-44,121.57142857142857,1
2020-03-26,US_WV,-40,-18,26,-28,-41,14.428571428571429,1
2020-03-26,US_WY,-36,-7,12,-14,-36,8.857142857142858,1
2020-03-27,US_AK,-42,-15,2,-50,-40,12.285714285714286,1
2020-03-27,US_AL,-30,-2,30,-24,-37,98.85714285714286,1
2020-03-27,US_AR,-28,-7,88,-22,-36,42.714285714285715,1
2020-03-27,US_AZ,-38,-14,-22,-39,-41,127.42857142857143,1
2020-03-27,US_CA,-44,-17,-29,-54,-50,673.4285714285714,1
2020-03-27,US_CO,-53,-26,-42,-60,-53,272.42857142857144,1
2020-03-27,US_CT,-42,-16,55,-51,-47,308,1
2020-03-27,US_DE,-40,-22,29,-48,-44,34.142857142857146,0
2020-03-27,US_FL,-44,-17,-38,-55,-43,656.5714285714286,1
2020-03-27,US_GA,-35,-9,33,-45,-42,291,0
2020-03-27,US_HI,-52,-32,-69,-66,-46,17,1
2020-03-27,US_IA,-40,-5,26,-21,-35,45.57142857142857,1
2020-03-27,US_ID,-43,-14,11,-33,-43,37,1
2020-03-27,US_IL,-48,-14,-27,-53,-50,540.5714285714286,1
2020-03-27,US_IN,-45,-20,14,-32,-46,218.14285714285714,1
2020-03-27,US_KS,-37,-13,62,-21,-38,40.857142857142854,1
2020-03-27,US_KY,-36,-9,65,-32,-42,47.857142857142854,1
2020-03-27,US_LA,-42,-13,-20,-44,-43,407.57142857142856,1
2020-03-27,US_MA,-48,-19,46,-67,-55,710.7142857142857,1
2020-03-27,US_ME,-44,-16,18,-51,-42,24,1
2020-03-27,US_MI,-58,-26,22,-52,-58,1185.857142857143,1
2020-03-27,US_MN,-40,-8,55,-51,-44,61.42857142857143,1
2020-03-27,US_MO,-37,-13,50,-30,-36,176.71428571428572,1
2020-03-27,US_MS,-29,-9,21,-23,-35,85.42857142857143,1
2020-03-27,US_MT,-35,8,8,-29,-36,20.571428571428573,1
2020-03-27,US_NC,-35,-6,38,-45,-39,144.28571428571428,1
2020-03-27,US_ND,-40,-7,32,-25,-30,11,1
2020-03-27,US_NE,-34,-6,17,-19,-34,13.571428571428571,1
2020-03-27,US_NH,-37,-6,44,-47,-42,31.714285714285715,1
2020-03-27,US_NJ,-48,-21,42,-63,-56,1970.2857142857142,1
2020-03-27,US_NM,-43,-13,-28,-33,-44,24.571428571428573,1
2020-03-27,US_NV,-43,-17,-44,-57,-52,115.14285714285714,1
2020-03-27,US_NY,-54,-20,-7,-64,-57,6517.428571428572,1
2020-03-27,US_OH,-46,-20,26,-33,-48,213,1
2020-03-27,US_OK,-34,-10,24,-22,-38,57.142857142857146,1
2020-03-27,US_PA,-46,-20,27,-52,-50,491.85714285714283,1
2020-03-27,US_RI,-39,-14,136,-54,-44,52.285714285714285,1
2020-03-27,US_SD,-36,-1,17,-24,-29,10.428571428571429,1
2020-03-27,US_TX,-41,-15,-19,-42,-45,369.57142857142856,1
2020-03-27,US_UT,-38,-4,14,-43,-41,78.42857142857143,1
2020-03-27,US_VA,-37,-13,41,-49,-44,109.42857142857143,1
2020-03-27,US_VT,-53,-31,2,-55,-53,25.714285714285715,0
2020-03-27,US_WA,-51,-22,-19,-61,-56,388.2857142857143,1
2020-03-27,US_WI,-51,-23,33,-39,-43,136.57142857142858,1
2020-03-27,US_WV,-43,-23,3,-36,-41,15.714285714285714,1
2020-03-27,US_WY,-42,-8,-4,-13,-35,9.714285714285714,1
2020-03-28,US_AK,-47,-15,11,-50,-30,13.142857142857142,1
2020-03-28,US_AL,-36,-2,22,-25,-22,109.42857142857143,1
2020-03-28,US_AR,-39,-14,-1,-26,-23,43.57142857142857,1
2020-03-28,US_AZ,-41,-15,-24,-37,-29,133.14285714285714,1
2020-03-28,US_CA,-50,-20,-48,-53,-37,768.5714285714286,1
2020-03-28,US_CO,-56,-28,-39,-59,-40,293.42857142857144,1
2020-03-28,US_CT,-48,-20,29,-55,-35,358.57142857142856,1
2020-03-28,US_DE,-51,-32,-45,-55,-34,39.714285714285715,1
2020-03-28,US_FL,-49,-23,-48,-59,-36,747.7142857142857,1
2020-03-28,US_GA,-39,-10,14,-43,-28,414.7142857142857,1
2020-03-28,US_HI,-56,-36,-65,-70,-43,18.142857142857142,1
2020-03-28,US_IA,-48,-8,8,-27,-23,53.285714285714285,1
2020-03-28,US_ID,-47,-17,13,-29,-31,47.42857142857143,1
2020-03-28,US_IL,-53,-17,-35,-50,-35,637,1
2020-03-28,US_IN,-49,-21,29,-31,-35,256.2857142857143,1
2020-03-28,US_KS,-45,-12,50,-26,-25,47.142857142857146,1
2020-03-28,US_KY,-38,-6,100,-28,-29,50.857142857142854,1
2020-03-28,US_LA,-47,-16,-38,-46,-33,549.8571428571429,1
2020-03-28,US_MA,-52,-23,57,-63,-41,780.1428571428571,1
2020-03-28,US_MD,-48,-26,-28,-53,-36,187.28571428571428,1
2020-03-28,US_ME,-46,-17,41,-48,-31,25.428571428571427,1
2020-03-28,US_MI,-63,-29,-22,-56,-44,1214.142857142857,1
2020-03-28,US_MN,-65,-38,-44,-64,-37,67.42857142857143,1
2020-03-28,US_MO,-46,-12,32,-32,-28,199.71428571428572,1
2020-03-28,US_MS,-34,-9,14,-25,-25,88.14285714285714,1
2020-03-28,US_MT,-59,-25,-2,-37,-36,21.571428571428573,1
2020-03-28,US_NC,-40,-10,38,-44,-29,157.14285714285714,1
2020-03-28,US_ND,-48,-9,38,-32,-22,12,1
2020-03-28,US_NE,-44,-13,-18,-24,-21,17.142857142857142,1
2020-03-28,US_NH,-51,-22,25,-49,-34,37.57142857142857,1
2020-03-28,US_NJ,-59,-32,-47,-67,-44,2145.8571428571427,1
2020-03-28,US_NM,-47,-18,-28,-29,-33,28.285714285714285,1
2020-03-28,US_NV,-47,-19,-49,-54,-50,119.28571428571429,1
2020-03-28,US_NY,-61,-28,-52,-67,-45,7161.428571428572,1
2020-03-28,US_OH,-50,-21,29,-34,-35,233.57142857142858,1
2020-03-28,US_OK,-37,-6,13,-20,-27,65.57142857142857,1
2020-03-28,US_PA,-58,-33,-53,-55,-39,570.2857142857143,1
2020-03-28,US_RI,-46,-16,99,-55,-35,60,1
2020-03-28,US_SC,-35,-4,12,-32,-25,126.85714285714286,1
2020-03-28,US_SD,-49,-11,-17,-31,-22,11.142857142857142,1
2020-03-28,US_TN,-38,-7,48,-27,-26,224.57142857142858,1
2020-03-28,US_TX,-47,-19,-35,-43,-32,364.85714285714283,0
2020-03-28,US_UT,-46,-16,-1,-40,-28,84,1
2020-03-28,US_VA,-42,-14,24,-44,-31,137.14285714285714,1
2020-03-28,US_VT,-59,-36,22,-58,-41,28,1
2020-03-28,US_WA,-55,-26,-26,-56,-40,395.2857142857143,1
2020-03-28,US_WI,-58,-26,-26,-46,-31,151.42857142857142,1
2020-03-28,US_WV,-42,-17,60,-32,-30,20.285714285714285,1
2020-03-28,US_WY,-44,-12,-9,-7,-28,11.428571428571429,1
2020-03-29,US_AK,-48,-27,18,-55,-33,12.285714285714286,0
2020-03-29,US_AL,-41,-13,19,-30,-32,113.42857142857143,1
2020-03-29,US_AR,-29,-7,81,-22,-27,43.42857142857143,0
2020-03-29,US_AZ,-40,-17,-7,-41,-33,137.57142857142858,1
2020-03-29,US_CA,-50,-24,-38,-54,-39,828.5714285714286,1
2020-03-29,US_CO,-51,-27,-12,-60,-40,322.2857142857143,1
2020-03-29,US_CT,-56,-32,-52,-64,-38,383.14285714285717,1
2020-03-29,US_DE,-47,-28,-6,-57,-37,42.42857142857143,1
2020-03-29,US_FL,-50,-26,-48,-63,-41,827.1428571428571,1
2020-03-29,US_GA,-42,-17,-2,-52,-37,484.57142857142856,1
2020-03-29,US_HI,-56,-36,-65,-72,-45,16.857142857142858,0
2020-03-29,US_IA,-43,-10,41,-28,-29,57.714285714285715,1
2020-03-29,US_ID,-42,-18,25,-34,-38,60,1
2020-03-29,US_IL,-53,-24,-29,-55,-39,730.7142857142857,1
2020-03-29,US_IN,-48,-25,24,-34,-36,298.2857142857143,1
2020-03-29,US_KS,-36,-14,72,-20,-30,50.857142857142854,1
2020-03-29,US_KY,-37,-11,68,-34,-34,62,1
2020-03-29,US_LA,-45,-16,-18,-49,-35,661.2857142857143,1
2020-03-29,US_MA,-59,-36,-56,-73,-42,842.8571428571429,1
2020-03-29,US_MD,-45,-25,29,-51,-39,223.14285714285714,1
2020-03-29,US_ME,-50,-22,-24,-56,-31,27.857142857142858,1
2020-03-29,US_MI,-58,-28,15,-55,-43,1273,1
2020-03-29,US_MN,-58,-35,-16,-64,-38,67.28571428571429,0
2020-03-29,US_MS,-32,-7,27,-29,-30,99.42857142857143,1
2020-03-29,US_MT,-51,-25,28,-37,-37,22.857142857142858,1
2020-03-29,US_NC,-40,-15,13,-51,-35,154.28571428571428,0
2020-03-29,US_ND,-44,-13,73,-36,-24,14.285714285714286,1
2020-03-29,US_NE,-34,-9,109,-18,-24,21.285714285714285,1
2020-03-29,US_NJ,-59,-33,-36,-70,-44,2550.4285714285716,1
2020-03-29,US_NM,-44,-18,-12,-31,-34,30.714285714285715,1
2020-03-29,US_NV,-47,-23,-38,-62,-52,136.85714285714286,1
2020-03-29,US_NY,-62,-32,-47,-68,-46,7557.428571428572,1
2020-03-29,US_OH,-43,-19,117,-33,-35,263.2857142857143,1
2020-03-29,US_OK,-36,-12,29,-23,-32,79.28571428571429,1
2020-03-29,US_PA,-50,-27,7,-52,-38,668.2857142857143,1
2020-03-29,US_RI,-55,-30,-50,-67,-37,70.28571428571429,1
2020-03-29,US_SC,-38,-11,-4,-34,-34,142.14285714285714,1
2020-03-29,US_SD,-35,-3,126,-31,-25,12.571428571428571,1
2020-03-29,US_TN,-35,-9,35,-35,-34,271.2857142857143,1
2020-03-29,US_TX,-45,-23,-27,-47,-36,431.57142857142856,1
2020-03-29,US_UT,-41,-14,26,-44,-40,95.14285714285714,1
2020-03-29,US_VA,-39,-16,46,-50,-36,156.14285714285714,1
2020-03-29,US_VT,-62,-42,-55,-71,-43,27.857142857142858,0
2020-03-29,US_WA,-48,-26,-11,-56,-41,410.2857142857143,1
2020-03-29,US_WI,-55,-30,-12,-50,-34,164.85714285714286,1
2020-03-29,US_WV,-38,-16,52,-31,-33,21.714285714285715,1
2020-03-29,US_WY,-37,-13,29,-14,-29,12.285714285714286,1
2020-03-30,US_AK,-40,-17,15,-49,-46,12.285714285714286,1
2020-03-30,US_AL,-33,-10,10,-25,-38,103.85714285714286,0
2020-03-30,US_AR,-31,-11,-19,-25,-34,44,1
2020-03-30,US_AZ,-30,-9,-6,-37,-42,145.85714285714286,1
2020-03-30,US_CA,-40,-20,-24,-53,-51,883.5714285714286,1
2020-03-30,US_CO,-44,-23,0,-56,-50,328.2857142857143,1
2020-03-30,US_CT,-43,-19,-6,-53,-49,401.7142857142857,1
2020-03-30,US_DE,-37,-23,12,-47,-45,43.714285714285715,1
2020-03-30,US_FL,-42,-22,-42,-55,-43,932.5714285714286,1
2020-03-30,US_GA,-34,-10,2,-47,-44,513.8571428571429,1
2020-03-30,US_HI,-49,-31,-67,-64,-47,23.285714285714285,1
2020-03-30,US_IA,-34,-4,145,-18,-37,62.142857142857146,1
2020-03-30,US_ID,-38,-14,11,-31,-40,74,1
2020-03-30,US_IL,-43,-15,-5,-54,-50,736.7142857142857,1
2020-03-30,US_IN,-38,-17,25,-27,-45,342,1
2020-03-30,US_KS,-41,-19,42,-26,-42,54.857142857142854,1
2020-03-30,US_KY,-33,-10,32,-31,-43,68.85714285714286,1
2020-03-30,US_LA,-40,-17,-23,-45,-42,977.8571428571429,1
2020-03-30,US_MA,-49,-25,-28,-72,-58,935.5714285714286,1
2020-03-30,US_MD,-26,-3,28,-52,-50,250.14285714285714,1
2020-03-30,US_ME,-46,-23,-29,-52,-44,31.571428571428573,1
2020-03-30,US_MI,-54,-24,-10,-55,-60,1271.5714285714287,0
2020-03-30,US_MN,-44,-21,98,-56,-49,70.14285714285714,1
2020-03-30,US_MO,-36,-11,41,-34,-43,211.14285714285714,1
2020-03-30,US_MS,-26,-6,4,-23,-34,98.85714285714286,0
2020-03-30,US_NC,-34,-10,23,-45,-41,174.42857142857142,1
2020-03-30,US_ND,-37,-12,36,-29,-32,15.285714285714286,1
2020-03-30,US_NE,-30,-8,83,-18,-35,24.714285714285715,1
2020-03-30,US_NH,-43,-21,-26,-50,-46,42.57142857142857,1
2020-03-30,US_NJ,-49,-25,-11,-66,-58,2673.4285714285716,1
2020-03-30,US_NM,-37,-12,-9,-30,-45,35.857142857142854,1
2020-03-30,US_NV,-40,-16,-29,-56,-51,148.28571428571428,1
2020-03-30,US_NY,-55,-26,-40,-69,-60,7874.714285714285,1
2020-03-30,US_OH,-41,-18,4,-32,-48,290.7142857142857,1
2020-03-30,US_OK,-37,-18,-29,-28,-40,90.14285714285714,1
2020-03-30,US_PA,-45,-23,-15,-55,-51,761.2857142857143,1
2020-03-30,US_RI,-45,-22,5,-62,-47,73.28571428571429,1
2020-03-30,US_SC,-30,-8,-1,-30,-36,161.42857142857142,1
2020-03-30,US_SD,-31,-2,90,-22,-30,17,1
2020-03-30,US_TN,-31,-10,10,-32,-39,269.7142857142857,0
2020-03-30,US_TX,-41,-21,-39,-45,-46,467.2857142857143,1
2020-03-30,US_UT,-36,-10,27,-42,-46,96,1
2020-03-30,US_VA,-32,-8,21,-49,-44,178,1
2020-03-30,US_VT,-51,-33,-32,-55,-54,28.428571428571427,1
2020-03-30,US_WA,-45,-23,-26,-60,-56,413.7142857142857,1
2020-03-30,US_WI,-45,-21,52,-37,-43,176.28571428571428,1
2020-03-30,US_WV,-34,-15,10,-29,-41,23.714285714285715,1
2020-03-30,US_WY,-31,-5,27,-10,-35,13.857142857142858,1
2020-03-31,US_AK,-37,-15,15,-45,-44,11.428571428571429,0
2020-03-31,US_AL,-36,-11,-23,-26,-40,120.71428571428571,1
2020-03-31,US_AR,-26,-6,36,-21,-35,46.142857142857146,1
2020-03-31,US_AZ,-33,-10,-17,-35,-44,147.57142857142858,1
2020-03-31,US_CA,-40,-18,-23,-52,-53,948.1428571428571,1
2020-03-31,US_CO,-40,-17,23,-52,-53,348.42857142857144,1
2020-03-31,US_CT,-42,-18,8,-51,-51,517.5714285714286,1
2020-03-31,US_DE,-39,-23,-18,-49,-47,62.857142857142854,1
2020-03-31,US_FL,-42,-20,-46,-52,-45,1021.5714285714286,1
2020-03-31,US_GA,-37,-11,-36,-46,-47,492.85714285714283,0
2020-03-31,US_HI,-48,-31,-68,-64,-49,25.571428571428573,1
2020-03-31,US_IA,-37,-3,100,-17,-40,66.28571428571429,1
2020-03-31,US_ID,-38,-12,-2,-28,-45,97.14285714285714,1
2020-03-31,US_IL,-44,-15,-30,-54,-52,839.7142857142857,1
2020-03-31,US_IN,-41,-17,0,-25,-47,350.85714285714283,1
2020-03-31,US_KS,-35,-12,84,-20,-45,59.714285714285715,1
2020-03-31,US_KY,-37,-11,-10,-29,-45,74.57142857142857,1
2020-03-31,US_LA,-37,-8,-25,-42,-45,1078.7142857142858,1
2020-03-31,US_MA,-46,-20,11,-69,-58,1023.1428571428571,1
2020-03-31,US_MD,-48,-29,-26,-60,-55,283.42857142857144,1
2020-03-31,US_ME,-38,-11,21,-41,-44,37.714285714285715,1
2020-03-31,US_MI,-53,-22,-3,-52,-61,1254.2857142857142,0
2020-03-31,US_MN,-42,-17,79,-52,-50,68.42857142857143,0
2020-03-31,US_MO,-34,-5,49,-30,-45,230.14285714285714,1
2020-03-31,US_MS,-26,-3,-6,-21,-36,111.28571428571429,1
2020-03-31,US_NC,-40,-17,-18,-46,-44,190,1
2020-03-31,US_ND,-40,-10,4,-25,-34,16,1
2020-03-31,US_NE,-29,-7,99,-13,-37,27.714285714285715,1
2020-03-31,US_NH,-39,-13,30,-41,-47,48.285714285714285,1
2020-03-31,US_NJ,-49,-24,-21,-67,-60,3010,1
2020-03-31,US_NM,-34,-8,7,-22,-45,38.142857142857146,1
2020-03-31,US_NV,-37,-12,-28,-51,-52,139.85714285714286,0
2020-03-31,US_NY,-55,-24,-36,-69,-61,8318,1
2020-03-31,US_OH,-41,-16,7,-28,-49,310.7142857142857,1
2020-03-31,US_OK,-29,-5,31,-20,-41,95.14285714285714,1
2020-03-31,US_PA,-45,-22,-26,-54,-53,886,1
2020-03-31,US_RI,-41,-19,64,-57,-49,83.28571428571429,1
2020-03-31,US_SC,-32,-6,-30,-27,-39,208.71428571428572,1
2020-03-31,US_SD,-32,-2,58,-17,-33,18.428571428571427,1
2020-03-31,US_TN,-36,-11,-30,-32,-42,266.2857142857143,0
2020-03-31,US_TX,-35,-13,-13,-39,-47,513.2857142857143,1
2020-03-31,US_UT,-34,-8,58,-41,-47,109.42857142857143,1
2020-03-31,US_VA,-40,-17,-15,-51,-48,201.14285714285714,1
2020-03-31,US_VT,-47,-28,36,-45,-55,29.285714285714285,1
2020-03-31,US_WA,-42,-18,-1,-58,-58,415.2857142857143,1
2020-03-31,US_WI,-47,-20,20,-34,-45,184.85714285714286,1
2020-03-31,US_WV,-37,-15,-14,-28,-42,23,0
2020-03-31,US_WY,-31,-5,8,-9,-36,13.142857142857142,0
