date,key,workplace_closing,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,pos_rate
2020-03-12,US_NV,1,0,0,0,0,3,0,0,2,0,1,0,2.0547945205479454
2020-03-12,US_NY,2,0,1,1,0,3,0,0,2,1,1,0,10.126582278481013
2020-03-12,US_OH,1,3,1,0,0,3,0,0,2,1,1,0,1.2345679012345678
2020-03-12,US_OK,1,0,0,0,0,3,0,0,2,1,1,0,4.545454545454546
2020-03-12,US_PA,1,0,0,0,0,3,0,0,2,1,1,0,15
2020-03-12,US_RI,1,0,0,0,0,3,2,0,2,1,1,0,23.529411764705884
2020-03-12,US_SC,1,0,0,0,0,3,0,0,2,1,1,0,5.882352941176471
2020-03-12,US_SD,1,0,0,0,2,3,0,1,2,0,1,0,17.647058823529413
2020-03-12,US_TX,1,0,0,0,0,3,0,0,0,1,1,0,0.6106870229007634
2020-03-12,US_UT,1,0,0,0,0,3,0,0,2,1,1,0,3.4482758620689653
2020-03-12,US_VA,1,0,0,0,2,3,0,0,1,0,1,1,25
2020-03-12,US_VT,1,0,0,0,0,3,0,0,1,1,1,0,3.0303030303030303
2020-03-12,US_WA,1,2,0,1,0,3,1,0,1,1,1,0,2.8878970858493043
2020-03-12,US_WI,1,0,0,0,1,3,1,0,1,1,1,0,13.043478260869565
2020-03-12,US_WY,1,0,0,0,0,3,0,0,2,1,1,0,2.6315789473684212
2020-03-13,US_AL,1,0,0,0,0,3,0,0,2,2,1,0,50
2020-03-13,US_AR,1,2,0,0,0,3,0,0,1,1,1,0,33.333333333333336
2020-03-13,US_CO,1,3,0,0,0,3,2,0,1,1,1,0,21.48148148148148
2020-03-13,US_DE,1,0,0,1,1,3,0,0,2,1,1,0,6.666666666666667
2020-03-13,US_FL,1,0,0,0,0,3,0,1,2,1,1,0,20.338983050847457
2020-03-13,US_GA,1,0,0,0,0,3,0,0,2,0,1,0,4.313725490196078
2020-03-13,US_IA,1,0,0,0,0,3,0,0,1,0,1,0,11.11111111111111
2020-03-13,US_IL,1,1,0,0,0,3,1,0,1,1,1,0,26.923076923076923
2020-03-13,US_KS,1,0,0,0,0,3,0,0,1,1,1,0,3.7037037037037037
2020-03-13,US_KY,1,0,0,0,1,3,0,1,2,1,1,0,5.555555555555555
2020-03-13,US_MA,1,2,0,1,0,3,0,0,2,1,1,0,2.8426395939086295
2020-03-13,US_ME,1,0,0,0,0,3,0,0,2,1,1,0,2.857142857142857
2020-03-13,US_MN,1,2,0,1,1,3,0,0,2,1,1,0,7.509881422924901
2020-03-13,US_MO,1,2,0,0,0,3,0,0,1,1,1,0,4.545454545454546
2020-03-13,US_NE,1,0,0,0,0,3,0,1,1,1,1,0,9.090909090909092
2020-03-13,US_NJ,1,0,0,0,0,3,0,1,1,0,1,0,52.083333333333336
2020-03-13,US_NM,1,2,0,0,0,3,0,0,0,1,1,0,4.545454545454546
2020-03-13,US_NV,1,0,0,0,0,3,0,0,2,0,1,0,2.881844380403458
2020-03-13,US_NY,2,2,1,1,0,3,0,1,2,1,1,0,13.385826771653543
2020-03-13,US_OH,1,3,1,0,0,3,0,0,2,1,1,0,6.25
2020-03-13,US_PA,1,0,0,1,1,3,0,2,2,1,1,0,26.027397260273972
2020-03-13,US_RI,1,0,0,0,0,3,2,0,2,1,1,0,11.764705882352942
2020-03-13,US_SC,1,0,0,0,0,3,0,1,2,1,1,0,6.896551724137931
2020-03-13,US_SD,1,0,0,0,2,3,0,1,2,1,1,0,5.882352941176471
2020-03-13,US_UT,1,0,0,0,0,3,0,0,2,1,1,0,2.150537634408602
2020-03-13,US_VA,1,0,0,0,2,3,0,0,1,0,1,1,15.294117647058824
2020-03-13,US_WA,1,2,0,1,0,3,1,0,1,1,1,0,3.074433656957929
2020-03-13,US_WI,1,0,0,0,1,3,1,1,1,1,1,0,19.718309859154928
2020-03-14,US_AL,1,0,0,0,0,3,0,0,2,2,1,0,31.25
2020-03-14,US_AR,1,2,0,0,0,3,0,0,1,1,1,0,7.894736842105263
2020-03-14,US_AZ,1,0,0,0,0,3,0,0,2,1,1,0,0.6276150627615062
2020-03-14,US_CO,1,3,0,0,0,3,2,0,1,1,1,0,15.625
2020-03-14,US_CT,1,2,0,0,0,3,0,1,2,1,1,0,3.4965034965034967
2020-03-14,US_DC,1,2,1,0,0,3,0,0,2,1,1,0,20.689655172413794
2020-03-14,US_FL,1,0,0,0,0,3,0,1,2,1,1,0,22.613065326633166
2020-03-14,US_GA,1,0,0,0,0,3,0,0,2,0,1,0,18.46153846153846
2020-03-14,US_ID,1,0,0,0,0,3,0,0,2,1,1,0,4.444444444444445
2020-03-14,US_IL,1,1,0,0,0,3,1,0,1,1,1,0,5.303030303030303
2020-03-14,US_IN,1,2,0,0,0,3,0,0,1,1,1,0,1.1363636363636365
2020-03-14,US_KY,2,0,0,0,1,3,0,1,2,1,1,0,8.571428571428571
2020-03-14,US_LA,2,2,0,0,0,3,0,2,2,1,1,0,17.24137931034483
2020-03-14,US_MA,1,2,0,1,0,3,0,0,2,1,1,0,1.6042780748663101
2020-03-14,US_MN,1,2,0,1,1,3,0,0,2,1,1,0,8.383233532934131
2020-03-14,US_MO,1,2,0,0,0,3,0,0,1,1,1,0,7.142857142857143
2020-03-14,US_MS,1,0,1,0,0,3,0,0,2,1,1,0,4.444444444444445
2020-03-14,US_MT,1,0,0,0,0,3,0,0,2,1,1,0,7.6923076923076925
2020-03-14,US_NE,1,0,0,0,0,3,0,1,1,1,1,0,7.6923076923076925
2020-03-14,US_NH,1,0,0,0,0,3,0,0,2,0,2,0,1.4285714285714286
2020-03-14,US_NM,1,2,0,0,0,3,0,0,0,1,1,0,5.405405405405405
2020-03-14,US_NV,1,0,0,0,0,3,0,0,2,0,1,0,2.7027027027027026
2020-03-14,US_NY,2,2,1,1,0,3,0,1,2,1,1,0,12.713178294573643
2020-03-14,US_PA,1,0,0,1,1,3,0,2,2,1,1,0,3.4285714285714284
2020-03-14,US_SC,1,0,0,0,0,3,0,1,2,1,1,0,2.7777777777777777
2020-03-14,US_VT,1,2,0,0,2,3,0,0,1,1,1,0,3.3707865168539324
2020-03-14,US_WA,1,2,0,1,0,3,1,0,1,1,1,0,7.533670033670034
2020-03-14,US_WY,1,0,0,0,0,3,0,0,2,1,1,0,2.3255813953488373
2020-03-15,US_AL,1,0,0,0,0,3,0,0,2,2,1,0,50
2020-03-15,US_AR,1,2,0,0,0,3,0,0,1,1,1,0,9.523809523809524
2020-03-15,US_CT,1,2,0,0,0,3,0,1,2,1,1,0,7.317073170731708
2020-03-15,US_DC,1,2,1,0,0,3,0,0,2,1,1,0,2.7777777777777777
2020-03-15,US_DE,1,0,0,1,1,3,0,0,2,1,1,0,33.333333333333336
2020-03-15,US_FL,1,0,0,0,0,3,0,1,2,1,1,0,7.568807339449541
2020-03-15,US_GA,1,0,0,0,0,3,0,0,2,1,1,0,13.692946058091286
2020-03-15,US_IL,1,1,0,0,0,3,1,0,1,1,1,0,8.035714285714286
2020-03-15,US_IN,1,2,0,0,0,3,0,0,1,1,1,0,1.3888888888888888
2020-03-15,US_KS,1,0,0,0,0,3,0,0,1,1,1,0,4.545454545454546
2020-03-15,US_LA,2,2,0,0,0,3,0,2,2,1,1,0,45.348837209302324
2020-03-15,US_MN,1,2,0,1,1,3,0,0,2,1,1,0,6.57439446366782
2020-03-15,US_MO,1,3,0,0,0,3,0,0,1,1,1,0,1.36986301369863
2020-03-15,US_NE,1,0,0,0,0,3,0,1,1,1,1,0,10.344827586206897
2020-03-15,US_NH,1,0,0,0,0,3,0,0,2,0,2,0,6.976744186046512
2020-03-15,US_NJ,1,0,0,0,0,3,0,1,1,0,1,0,46.51162790697674
2020-03-15,US_NM,1,2,0,0,0,3,0,0,0,1,1,0,1.2096774193548387
2020-03-15,US_NV,1,0,0,0,0,3,0,0,2,0,1,0,2.5943396226415096
2020-03-15,US_NY,2,2,1,1,0,3,0,1,2,1,1,0,10.131477184841454
2020-03-15,US_OH,2,3,1,0,0,3,0,0,2,1,1,0,5.609756097560975
2020-03-15,US_OK,1,0,0,0,0,3,0,0,2,1,1,0,5.747126436781609
2020-03-15,US_PA,1,0,0,1,1,3,0,2,2,1,1,0,10
2020-03-15,US_RI,1,0,0,0,0,3,2,0,2,1,1,0,1.1111111111111112
2020-03-15,US_SC,1,3,0,0,0,3,0,1,2,1,1,0,12
2020-03-15,US_TX,1,2,0,0,0,3,0,0,0,1,1,0,5.913043478260869
2020-03-15,US_UT,1,0,0,0,0,3,0,0,2,1,1,0,7.4324324324324325
2020-03-15,US_VA,1,0,0,0,2,3,0,0,1,0,1,1,25.423728813559322
2020-03-15,US_VT,1,2,0,0,2,3,0,0,1,1,1,0,2.272727272727273
2020-03-15,US_WA,1,2,0,1,0,3,1,0,1,1,1,0,12.27768215720023
2020-03-15,US_WI,1,0,0,0,1,3,1,1,1,1,1,0,5.166051660516605
2020-03-15,US_WY,1,0,0,0,0,3,0,0,2,1,1,0,3.7037037037037037
2020-03-16,US_AK,2,3,0,0,1,3,0,0,2,1,2,0,1.1673151750972763
2020-03-16,US_AR,1,3,0,0,1,3,0,0,2,1,1,0,17.142857142857142
2020-03-16,US_AZ,1,0,0,0,1,3,0,0,2,1,1,0,1.9801980198019802
2020-03-16,US_CA,1,4,0,1,1,3,2,1,2,1,1,0,0.5909666525960321
2020-03-16,US_CO,2,3,1,0,1,3,2,0,2,1,1,0,9.570957095709572
2020-03-16,US_CT,2,3,0,0,1,3,0,1,2,1,1,0,4.411764705882353
2020-03-16,US_DC,1,3,1,0,1,3,0,0,2,1,1,0,27.77777777777778
2020-03-16,US_DE,2,3,0,1,1,3,0,0,2,1,1,0,11.11111111111111
2020-03-16,US_FL,3,0,0,2,1,3,0,1,2,1,1,0,17.12707182320442
2020-03-16,US_GA,1,0,0,0,1,3,0,0,2,1,1,0,8.73015873015873
2020-03-16,US_HI,1,0,0,0,1,3,0,0,2,1,1,0,3.8461538461538463
2020-03-16,US_ID,1,0,0,0,1,3,0,0,2,1,1,0,1.098901098901099
2020-03-16,US_IL,1,1,0,0,1,3,1,1,2,1,1,0,13.744075829383887
2020-03-16,US_IN,2,3,0,0,1,3,0,0,2,1,1,0,3.1446540880503147
2020-03-16,US_KS,1,3,0,0,1,3,0,0,2,1,1,0,8.823529411764707
2020-03-16,US_KY,2,0,0,0,1,3,0,2,2,1,1,0,5
2020-03-16,US_LA,2,2,0,0,1,3,0,2,2,1,1,0,43.85964912280702
2020-03-16,US_MA,1,2,0,1,1,3,0,0,2,1,1,0,1.1633109619686801
2020-03-16,US_ME,1,4,0,0,1,3,0,1,2,1,1,0,5.957446808510638
2020-03-16,US_MN,1,2,0,1,1,3,1,0,2,1,1,0,10.139165009940358
2020-03-16,US_MO,1,3,0,0,1,3,0,1,2,1,1,0,1.0101010101010102
2020-03-16,US_MS,1,0,1,0,1,3,0,0,2,1,1,0,1.0256410256410255
2020-03-16,US_NE,1,0,0,0,1,3,0,1,2,1,1,0,1.8518518518518519
2020-03-16,US_NH,1,0,0,0,1,3,1,2,2,0,2,0,1.4234875444839858
2020-03-16,US_NM,1,2,0,1,1,3,0,0,2,1,1,0,4.545454545454546
2020-03-16,US_NV,1,0,0,0,1,3,0,0,2,0,1,0,4.411764705882353
2020-03-16,US_NY,2,2,1,1,1,3,0,1,2,1,1,0,15.185950413223141
2020-03-16,US_OH,2,3,1,0,1,3,1,0,2,1,1,0,3.160270880361174
2020-03-16,US_OK,1,2,0,0,1,3,0,1,2,1,1,0,1.7543859649122806
2020-03-16,US_PA,2,0,0,1,1,3,0,2,2,1,1,0,6.565656565656566
2020-03-16,US_RI,1,3,0,1,1,3,2,1,2,1,1,0,3.6363636363636362
2020-03-16,US_SC,1,3,0,0,1,3,0,1,2,1,1,0,10
2020-03-16,US_SD,2,0,0,0,1,3,0,1,2,1,1,0,1.1904761904761905
2020-03-16,US_UT,1,2,0,0,1,3,0,0,2,1,1,0,3.179190751445087
2020-03-16,US_VA,1,0,0,0,2,3,0,1,2,0,1,1,6.818181818181818
2020-03-16,US_VT,1,3,0,0,2,3,0,0,2,1,1,0,6.896551724137931
2020-03-16,US_WA,2,3,0,1,1,3,1,0,2,1,1,0,3.122497998398719
2020-03-16,US_WI,1,0,0,0,1,3,1,1,2,1,1,0,5.205479452054795
2020-03-17,US_AK,2,3,0,0,1,3,0,1,2,1,2,0,1.1682242990654206
2020-03-17,US_AZ,2,0,0,0,1,3,0,0,2,1,1,0,0.19175455417066156
2020-03-17,US_CO,2,3,1,0,1,3,2,0,2,1,1,0,4.989154013015185
2020-03-17,US_CT,2,3,0,0,1,3,0,1,2,1,1,0,2.6315789473684212
2020-03-17,US_DC,1,3,1,0,1,3,0,2,2,1,1,0,69.23076923076923
2020-03-17,US_DE,2,3,0,1,1,3,1,0,2,1,1,0,12.5
2020-03-17,US_FL,2,4,0,2,1,3,0,1,2,1,1,0,11.844331641285956
2020-03-17,US_GA,1,0,0,0,1,3,0,0,2,1,1,0,4.621072088724584
2020-03-17,US_HI,1,0,0,0,1,3,0,0,2,1,1,0,2.5641025641025643
2020-03-17,US_ID,1,0,0,0,1,3,0,0,2,1,1,0,6.024096385542169
2020-03-17,US_IL,1,1,0,0,1,3,1,1,2,1,1,0,18.48739495798319
2020-03-17,US_IN,2,3,0,1,1,3,0,0,2,1,1,0,0.8759124087591241
2020-03-17,US_KS,1,4,0,0,1,3,0,1,2,1,1,0,1.8181818181818181
2020-03-17,US_KY,2,0,0,0,1,3,0,2,2,1,1,0,1.6129032258064515
2020-03-17,US_LA,2,2,1,0,1,3,0,2,2,1,1,0,18.333333333333332
2020-03-17,US_MA,1,3,0,1,1,3,0,0,2,1,1,0,1.935483870967742
2020-03-17,US_ME,1,4,0,0,1,3,0,1,2,1,1,0,3.6144578313253013
2020-03-17,US_MI,2,1,1,1,1,3,1,0,2,1,1,1,91.49700598802396
2020-03-17,US_MN,2,2,0,1,1,3,1,0,2,1,1,0,13.293650793650794
2020-03-17,US_MO,1,3,0,0,1,3,0,1,2,1,1,0,1.694915254237288
2020-03-17,US_MS,1,0,1,0,1,3,0,0,2,1,1,0,9
2020-03-17,US_MT,2,3,1,0,1,3,1,0,2,1,1,0,0.9433962264150944
2020-03-17,US_NC,2,2,1,1,1,3,1,1,2,1,1,0,0.7478632478632479
2020-03-17,US_NE,1,0,1,0,1,3,0,1,2,1,1,0,3.9473684210526314
2020-03-17,US_NH,1,3,0,0,1,3,1,2,2,0,2,0,6.122448979591836
2020-03-17,US_NJ,2,3,0,0,1,3,0,1,2,0,1,0,67.42424242424242
2020-03-17,US_NM,1,2,2,1,1,3,1,0,2,1,1,0,0.5822416302765647
2020-03-17,US_NV,2,0,0,0,1,3,0,0,2,0,1,0,1.095290251916758
2020-03-17,US_NY,2,2,1,1,1,3,2,1,2,1,1,0,14.860681114551083
2020-03-17,US_OH,2,3,1,0,1,3,1,0,2,1,1,0,1.5977443609022557
2020-03-17,US_OK,1,2,0,0,1,3,0,1,2,1,1,0,8.75
2020-03-17,US_PA,2,0,0,1,1,3,0,2,2,1,1,0,8.333333333333334
2020-03-17,US_RI,1,3,0,1,1,3,2,2,2,1,1,0,11.34020618556701
2020-03-17,US_SC,1,3,0,0,1,3,0,2,2,1,1,0,6.172839506172839
2020-03-17,US_SD,2,0,0,0,1,3,0,1,2,1,1,0,1.1904761904761905
2020-03-17,US_TX,2,4,0,0,1,3,0,0,2,1,1,0,0.2121855107608366
2020-03-17,US_UT,1,2,0,0,1,3,0,0,2,1,1,0,2.5806451612903225
2020-03-17,US_VA,1,0,0,0,2,3,1,1,2,0,1,1,4.923076923076923
2020-03-17,US_VT,2,3,0,0,2,3,0,0,2,1,1,0,4.132231404958677
2020-03-17,US_WA,2,3,0,1,1,3,1,0,2,1,1,0,2.2429906542056073
2020-03-17,US_WI,2,4,0,0,1,3,1,1,2,1,1,0,7.142857142857143
2020-03-17,US_WY,2,3,0,0,1,3,0,0,2,1,1,0,4.3478260869565215
2020-03-18,US_AK,2,3,1,0,1,3,0,1,2,1,2,0,0.49261083743842365
2020-03-18,US_AR,2,3,0,0,1,3,1,1,2,1,1,0,22
2020-03-18,US_AZ,2,0,0,0,1,3,0,0,2,1,1,0,0.5730659025787965
2020-03-18,US_CO,2,3,1,0,1,3,2,0,2,1,1,0,4.483695652173913
2020-03-18,US_CT,2,3,0,0,1,3,0,1,2,1,1,0,2.730030333670374
2020-03-18,US_DC,1,3,1,0,1,3,0,2,2,1,1,0,18.6046511627907
2020-03-18,US_DE,2,3,1,1,1,3,1,0,2,1,1,0,23.404255319148938
2020-03-18,US_FL,2,4,0,2,1,3,0,1,2,1,1,0,15.198863636363637
2020-03-18,US_GA,1,0,0,0,1,3,0,0,2,1,1,0,13.934426229508198
2020-03-18,US_HI,1,0,0,0,1,3,0,0,2,1,1,0,2.2222222222222223
2020-03-18,US_ID,1,0,0,0,1,3,0,0,2,1,1,0,2.608695652173913
2020-03-18,US_IL,1,3,0,1,1,3,1,1,2,1,1,0,23.369565217391305
2020-03-18,US_IN,2,3,0,1,1,3,0,0,2,1,1,0,1.139240506329114
2020-03-18,US_KS,1,4,0,0,1,3,0,1,2,1,1,0,2.7777777777777777
2020-03-18,US_KY,2,0,0,0,1,3,0,2,2,1,1,0,6.349206349206349
2020-03-18,US_LA,2,2,1,0,1,3,0,2,2,1,1,0,67.76315789473684
2020-03-18,US_MA,1,3,0,1,1,3,0,0,2,1,1,0,1.1779293242405455
2020-03-18,US_ME,1,4,0,0,1,3,1,2,2,1,1,0,2.2267206477732793
2020-03-18,US_MN,2,2,0,1,1,3,1,0,2,1,1,0,5.324074074074074
2020-03-18,US_MO,1,3,0,0,1,3,0,1,2,1,1,0,1.1363636363636365
2020-03-18,US_MS,1,0,1,0,1,3,0,0,2,1,1,0,10.483870967741936
2020-03-18,US_MT,2,3,1,0,1,3,1,0,2,1,1,0,1.0101010101010102
2020-03-18,US_NC,2,2,1,1,1,3,1,1,2,1,1,0,7.796610169491525
2020-03-18,US_ND,1,0,0,0,1,3,0,0,2,1,1,0,4.310344827586207
2020-03-18,US_NE,1,0,1,0,1,3,0,1,2,1,1,0,3.0927835051546393
2020-03-18,US_NH,1,3,0,0,1,3,1,2,2,0,2,0,6.018518518518518
2020-03-18,US_NJ,2,3,0,0,1,3,0,1,2,0,1,0,85.71428571428571
2020-03-18,US_NM,1,2,2,1,1,3,1,1,2,2,1,0,0.4444444444444444
2020-03-18,US_NV,2,0,0,0,1,3,1,0,2,1,1,0,0.4734848484848485
2020-03-18,US_NY,2,3,1,1,1,3,2,1,2,1,1,0,22.161212387436855
2020-03-18,US_OH,2,3,1,0,1,3,1,0,2,1,1,0,1.1627906976744187
2020-03-18,US_OK,1,2,0,0,1,3,0,1,2,1,1,0,8.391608391608392
2020-03-18,US_PA,2,0,0,1,1,3,0,2,2,1,1,0,10.393258426966293
2020-03-18,US_RI,1,3,0,1,1,3,2,2,2,1,1,0,6.32183908045977
2020-03-18,US_SC,1,3,0,0,1,3,0,2,2,1,1,0,9.03010033444816
2020-03-18,US_TX,2,4,0,0,1,3,0,0,2,1,1,0,0.46844181459566075
2020-03-18,US_UT,1,2,0,0,1,3,0,0,2,1,1,0,2.1699819168173597
2020-03-18,US_VA,1,0,0,0,2,3,1,1,2,0,1,1,4.464285714285714
2020-03-18,US_VT,2,3,0,0,2,3,0,1,2,1,1,0,0.7633587786259542
2020-03-18,US_WA,2,3,0,1,1,3,1,1,2,1,1,0,6.216328222130128
2020-03-18,US_WI,2,4,1,0,1,3,1,1,2,1,1,0,4.691358024691358
2020-03-18,US_WV,2,0,0,0,1,3,0,0,2,1,1,0,7.6923076923076925
2020-03-18,US_WY,2,3,0,0,1,3,0,0,2,1,1,0,3.5714285714285716
2020-03-19,US_AK,2,3,1,0,1,3,0,1,2,1,2,0,0.4830917874396135
2020-03-19,US_AR,2,3,0,0,1,3,1,1,2,1,1,0,14.942528735632184
2020-03-19,US_AZ,2,0,0,0,1,3,0,0,2,1,1,0,1.1042097998619738
2020-03-19,US_CA,3,4,0,2,2,3,2,2,2,1,1,0,27.971403038427166
2020-03-19,US_CO,2,3,1,0,1,3,2,0,2,1,1,0,11.641221374045802
2020-03-19,US_CT,2,4,0,0,1,3,0,1,2,1,1,0,2.0756115641215716
2020-03-19,US_DE,2,3,1,1,1,3,1,0,2,1,1,0,5.46218487394958
2020-03-19,US_FL,2,4,0,2,1,3,0,1,2,1,1,0,8.246445497630331
2020-03-19,US_GA,1,0,0,0,1,3,0,0,2,1,1,0,14.950166112956811
2020-03-19,US_HI,1,0,0,0,1,3,0,0,2,1,1,0,0.8583690987124464
2020-03-19,US_IL,1,3,0,1,1,3,1,1,2,1,1,0,12.192902638762511
2020-03-19,US_IN,2,3,0,1,1,3,1,2,2,1,1,0,1.89520624303233
2020-03-19,US_KY,2,4,0,0,1,3,0,2,2,1,1,0,8.256880733944953
2020-03-19,US_LA,2,2,1,0,1,3,0,2,2,1,1,0,46.52173913043478
2020-03-19,US_MA,1,3,0,1,1,3,0,0,2,1,1,0,2.294455066921606
2020-03-19,US_ME,1,4,0,0,1,3,1,2,2,1,1,0,2.865329512893983
2020-03-19,US_MN,2,2,0,1,1,3,1,0,2,1,1,0,6.382978723404255
2020-03-19,US_MO,1,3,0,0,1,3,0,1,2,1,1,0,1.6058394160583942
2020-03-19,US_MS,1,0,1,0,1,3,0,0,2,1,1,0,17.97752808988764
2020-03-19,US_MT,2,3,1,0,1,3,1,0,2,1,2,0,0.7575757575757576
2020-03-19,US_NC,2,2,1,1,1,3,1,1,2,1,1,0,16.585365853658537
2020-03-19,US_ND,1,0,0,0,1,3,0,0,2,1,1,0,4
2020-03-19,US_NE,2,4,1,0,1,3,0,1,2,1,1,0,3.1914893617021276
2020-03-19,US_NH,1,3,0,0,1,3,1,2,2,0,2,0,1.9011406844106464
2020-03-19,US_NJ,2,3,0,0,1,3,0,1,2,2,1,0,93.993993993994
2020-03-19,US_NM,2,4,2,1,1,3,1,1,2,2,1,0,0.7886435331230284
2020-03-19,US_NV,2,0,0,0,1,3,1,0,2,1,1,0,2.36382322713258
2020-03-19,US_NY,2,3,1,1,1,3,2,2,2,1,1,0,22.979994803845155
2020-03-19,US_OH,2,3,1,0,1,3,1,0,2,1,1,0,1.597938144329897
2020-03-19,US_OK,1,2,0,0,1,3,0,1,2,1,1,0,14.563106796116505
2020-03-19,US_PA,3,0,0,1,1,3,0,2,2,1,1,0,11.13490364025696
2020-03-19,US_RI,1,3,0,1,1,3,2,2,2,1,1,0,13.6
2020-03-19,US_TX,2,4,0,0,1,3,0,1,2,1,1,0,0.5236656596173213
2020-03-19,US_UT,1,4,0,0,1,3,0,0,2,1,1,0,2.479338842975207
2020-03-19,US_VA,1,0,0,0,2,3,1,1,2,0,1,1,4.009433962264151
2020-03-19,US_VT,2,3,0,0,2,3,0,1,2,1,1,0,0.6172839506172839
2020-03-19,US_WA,2,3,0,1,1,3,1,1,2,1,1,0,6.00896860986547
2020-03-19,US_WI,2,4,1,0,1,3,1,1,2,1,1,0,5.023696682464455
2020-03-19,US_WV,2,0,0,0,1,3,1,0,2,1,1,0,1.5873015873015872
2020-03-19,US_WY,2,3,0,0,1,3,0,0,2,1,1,0,2.097902097902098
2020-03-20,US_AK,2,3,1,0,1,3,1,2,2,1,2,0,0.15847860538827258
2020-03-20,US_AR,2,3,0,0,1,3,1,1,2,1,1,0,54.94505494505494
2020-03-20,US_AZ,2,0,0,0,1,3,2,0,2,1,1,0,1.271186440677966
2020-03-20,US_CA,3,4,0,2,2,3,2,2,2,1,1,0,7.826576576576577
2020-03-20,US_CO,2,4,1,0,1,3,2,2,2,1,1,0,10.656753407682777
2020-03-20,US_CT,2,4,0,0,1,3,0,1,2,1,1,0,6.422018348623853
2020-03-20,US_DC,1,3,1,0,1,3,0,2,2,1,1,0,1.5789473684210527
2020-03-20,US_FL,3,4,1,2,1,3,0,1,2,1,1,0,13.611615245009075
2020-03-20,US_GA,1,0,0,0,1,3,0,0,2,1,1,0,20.556414219474497
2020-03-20,US_HI,2,0,0,1,1,3,0,0,2,1,1,0,2.2831050228310503
2020-03-20,US_IA,2,4,0,0,1,3,0,1,2,1,1,0,1.2367491166077738
2020-03-20,US_ID,1,0,0,0,1,3,0,0,2,1,1,0,7.6923076923076925
2020-03-20,US_IL,1,3,0,1,1,3,1,1,2,1,1,0,14.361233480176212
2020-03-20,US_IN,2,3,0,1,1,3,1,2,2,1,1,0,1.9524617996604414
2020-03-20,US_KY,2,4,1,0,1,3,0,2,2,1,1,0,8
2020-03-20,US_LA,2,2,1,0,1,3,0,2,2,1,1,0,53.389830508474574
2020-03-20,US_MA,1,3,0,1,1,3,0,0,2,1,1,0,2.193548387096774
2020-03-20,US_ME,1,4,0,0,1,3,1,2,2,1,1,0,1.9801980198019802
2020-03-20,US_MI,2,1,1,1,1,3,1,1,2,1,1,1,75.13944223107569
2020-03-20,US_MN,2,2,0,1,1,3,1,0,2,1,1,0,1.9801980198019802
2020-03-20,US_MO,1,4,0,0,1,3,0,1,2,1,1,0,2.8858218318695106
2020-03-20,US_MS,1,0,1,0,1,3,0,0,2,1,1,0,17.341040462427745
2020-03-20,US_MT,2,3,1,0,1,3,1,0,2,1,2,0,2.2988505747126435
2020-03-20,US_NC,2,2,1,1,2,3,1,1,2,1,1,0,2.358490566037736
2020-03-20,US_ND,2,0,1,0,1,3,1,0,2,1,1,0,1.7064846416382253
2020-03-20,US_NE,2,4,1,0,1,3,0,1,2,1,1,0,4.273504273504273
2020-03-20,US_NH,1,3,0,0,1,3,1,2,2,1,2,0,3.536977491961415
2020-03-20,US_NJ,2,3,0,0,1,3,1,1,2,2,1,0,73.26732673267327
2020-03-20,US_NM,2,4,2,1,1,3,1,1,2,2,1,0,1.580135440180587
2020-03-20,US_NV,3,0,0,1,1,3,1,0,2,1,1,0,0.9456264775413712
2020-03-20,US_NY,2,3,1,1,1,3,2,2,2,1,1,0,29.13868036349269
2020-03-20,US_OH,2,3,1,0,1,3,1,0,2,1,1,0,2.9904306220095696
2020-03-20,US_OK,1,2,0,0,1,3,0,1,2,1,1,0,6.4935064935064934
2020-03-20,US_PA,3,0,0,1,1,3,0,2,2,1,1,0,7.749766573295985
2020-03-20,US_RI,1,3,0,1,1,3,2,2,2,1,1,0,4.693140794223827
2020-03-20,US_SC,1,3,1,0,1,3,0,2,2,1,1,0,7.749077490774908
2020-03-20,US_TX,2,4,0,1,1,3,0,1,2,1,1,0,1.430706811872731
2020-03-20,US_UT,1,4,0,0,1,3,0,0,2,1,1,0,3.9627039627039626
2020-03-20,US_VA,1,0,0,0,2,3,1,1,2,0,1,1,3.372681281618887
2020-03-20,US_VT,2,3,0,0,2,3,0,1,2,1,1,0,2.4390243902439024
2020-03-20,US_WA,2,3,0,1,1,3,1,1,2,1,1,0,7.038834951456311
2020-03-20,US_WI,2,4,1,0,1,3,1,1,2,1,1,0,4.829770387965162
2020-03-20,US_WV,2,0,0,0,1,3,1,0,2,1,1,0,10.204081632653061
2020-03-20,US_WY,2,3,0,0,1,3,0,0,2,1,1,0,0.5050505050505051
2020-03-21,US_AK,2,4,1,0,1,3,1,2,2,1,2,0,4.761904761904762
2020-03-21,US_AR,2,3,0,0,1,3,1,1,2,1,1,0,9.243697478991596
2020-03-21,US_AZ,2,0,0,0,1,3,2,0,2,1,1,0,2.0323084940072955
2020-03-21,US_CA,3,4,0,2,2,3,2,2,2,1,1,0,20.7492795389049
2020-03-21,US_CO,2,4,1,0,1,3,2,2,2,1,1,0,13.461538461538462
2020-03-21,US_DE,2,3,1,1,1,3,1,0,2,1,1,0,33.333333333333336
